global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
929.4457049242566	-0.8440719583078362	0.7124574708016256	863869.3184021482	1089.3158919945192	3.0896825468942097	1186609.112551815	9.54613824058269	856.701929903332	0.482248270084483	0.2325633939994764	733938.1967000936	875.4160207495879	795.5757115163921	0.83372	17.540766	0.0774035858931026	0.04441788039754	-0.0327091414	0.0582394003	0.026654215	-0.0063093332	-0.0856137333	-0.052617781	-0.0320805851	-0.0231214085	-0.0293381425	-0.0220641824	-0.1032482261	0.0263740826	0.0112975621	-0.0825015602	0.0100468119	0.0075460413	-0.0316372925	0.0609174453	-0.0282915305	0.0612680054	0.0428774485	0.144632502	-0.0319622219	-0.0096604336	0.109670668	-0.0619417915	-0.0268221779	0.0238915309	-0.0482045077	-0.0825395669	-0.0436426083	0.0403954134	0.0615324148	-0.18019414	0.0826204214	0.057820592	0.0534163971	-0.1243744232	-0.0284836679	0.0719041125	-0.0513907241	0.0156564487	-0.0480126839	-0.0028094753	-0.1416196695	0.0815744471	-0.0158437265	0.0156270998	-0.0278893204	0.0722279762	-0.0239878741	0.0227799014	-0.0960831246	0.1264406844	-0.0333112088	0.0234230773	0.0937165176	-0.1530416059	-0.0768234027	-0.0327501266	-0.0048071442	0.0290356187	-0.1055967276	-0.0500730002	0.087760095	-0.0969062672	0.056723743	0.0508874728	0.0819319009	0.0553457807	-0.0060471892	0.1121979957	-0.0648846444	-0.0571710487	-0.0010401437	-0.0493886918	-0.0526203806	0.0773079207	-0.0165392709	0.0050661424	0.0341960786	0.1163965872	0.0865466799	0.0003131306	0.1961637051	-0.0124803734	-0.0108556955	0.1113647335	-0.0244257971	0.096860083	-0.0177504788	-0.1007781154	-0.0068780201	0.010688338	0.0345745501	-0.0582470186	-0.0110172451	0.0353191793	-0.0924741833	0.0033794295	0.0876327994	-0.1289225186	-0.252084757962109	0.004940638918626	0.063546725196815	2.4409912924241943e-05	0.4316129895469913	0.0021319533730376	4.545225184806724e-06	0.1862897727456912	0.4779775854826908	-0.0253646236495939	0.0006433641328855	0.228462572223863	0.0002541066748568	0.0006461291265354	4.17482848157399e-07	6.457020220677946e-08	0.0003770933818654	-0.0002350342689678	1.4219941864668437e-07	5.5241107589228175e-08	-0.0032150516416623	-1.816400353370001e-05	1.0336557058555451e-05	3.2993102437226637e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.6868577566612	-0.758847167595377	0.5758490237675261	862459.2797699411	1089.683716634686	0.367824640166873	1187410.602298783	0.1352949659138896	856.0730187422108	-0.6289111611212093	0.3955292485828276	732861.0134184016	875.0989760120667	790.1003960371017	0.7926689999999998	16.677086	0.0567645827759499	0.029858957576465	-0.025436783	0.0521697443	-0.0303441796	-0.0533653226	-0.0673602052	-0.0752418296	-0.109651108	-0.0527625837	0.0381058316	-0.0276195294	-0.0957867525	0.0706847594	-0.0265509553	-0.0541580311	0.0375125986	0.0031803608	0.0043684645	0.0143796716	0.056026128	0.0222551274	0.0203874554	0.1027684709	-0.0710273157	-0.0897477189	-0.0311453429	-0.0368430483	-0.0091631668	0.0662993165	-0.047923811	0.0206020422	0.0457473358	-0.0406034722	0.1655593662	0.0993807519	-0.1338471827	-0.0714909333	0.0502169493	0.0583345299	0.0305639243	0.1078488755	-0.1652321761	0.1451281504	-0.0066166743	0.0175352616	0.1914514934	0.0608962668	-0.0255097215	-0.0041614562	0.0439229054	0.0460830882	-0.0164637989	0.0986342009	-0.0104587969	0.1347282827	-0.0377031652	-1.5354e-05	0.0740804323	0.0247752014	0.0061662178	0.1579552791	-0.041742736	0.0130836301	0.1041522982	0.0472780899	-0.0519327535	0.0839372012	0.140418807	-0.0625902419	0.1206921493	-0.0504641087	0.0257357512	0.1275365547	-0.0092457367	-0.0054384424	-0.0036582331	-0.025303031	-0.0457427885	0.0530101949	-0.0328196882	0.0076624293	0.0402900811	0.1567257764	0.0847821769	0.013819515	0.1016298785	-0.0650985778	0.0566789429	0.0781994466	-0.1146270083	0.0184066832	0.0251051007	-0.0836245196	-0.0198853926	0.0004643423	0.0079580597	-0.0804729752	0.0352616055	0.0100634485	-0.0948006283	0.0101290257	0.0799246852	-0.1275100165	-0.2521778495758724	-9.309161376341855e-05	0.0635936678167113	8.666048553077502e-09	0.4527875993128276	0.0211746097658362	0.0004483640987354	0.2050166100914737	0.494621201471773	0.0166436159890822	0.000277009953192	0.2446501329453802	4.384744207213873e-05	-0.0002102592327846	4.4208944971194376e-08	1.9225981762695616e-09	0.0005239331399922	0.0001468397581268	2.745059351820862e-07	2.1561914566737133e-08	-0.0032350179588962	-1.9966317233899907e-05	1.0465341194380936e-05	3.9865382388472845e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.4897894097816	-3.1970683468796324	10.221246014619666	856531.3503017619	1082.7494136938888	-6.934302940797352	1172346.29285446	48.0845572747508	853.6475729925567	-2.425445749654159	5.882787084515425	728714.1788760823	872.0995603793403	774.7544303414262	0.7697509999999999	16.194901	0.0715487466065565	0.0339374184508087	0.0509570305	0.0491436463	-0.0759388504	0.0177293895	-0.0161077431	0.0186830982	-0.1286485351	-0.0295009737	-0.0010115223	-0.0505559047	-0.0553600965	0.0969469233	0.0563683016	0.0726808907	0.0177508635	0.0243908285	0.0426315675	0.012145366	0.1023815396	-0.0436480627	0.0283624321	0.0199846465	-0.0944031377	0.0269115164	-0.0287767463	0.0205330639	0.0272169961	-0.0642158574	-0.0084979459	-0.0205471497	0.1249410189	-0.056584281	-0.0529943755	0.1449997275	0.0948000703	-0.0168603686	0.0096336755	-0.0705266664	-0.0226832999	0.1495441599	-0.1509555976	-0.0536093584	0.0672932205	0.056024258	0.110650834	-0.0736803849	-0.0063625094	0.0263510543	0.0422185369	0.0178385329	0.0624188911	0.1212577346	0.0496729356	0.0637872383	-0.0458175236	0.0191939881	-0.0772413386	0.0126002414	0.0139305508	0.0773235965	-0.1089092228	-0.0925701898	-0.0368708742	0.0276973894	-0.0806651204	0.0621705617	0.028662126	-0.1177528196	-0.0087757115	-0.015403121	0.0031327934	-0.0264318699	0.072924632	-0.0036047376	-0.0005794845	-0.0424275983	-0.0342469544	-0.0076479933	-0.0392456189	-0.0016192773	0.0091809308	0.1729795702	0.0846821815	0.0340606814	0.0754227013	0.0122354046	-0.0196537598	0.0045734123	-0.0694889614	-0.0222170232	-0.0237854203	-0.0160480557	0.0282834922	-0.0780186152	-0.0301198739	-0.1411291222	0.0991460529	-0.0120535407	-0.0970621018	0.016850859	0.0717238087	-0.124700488	-0.2441911224039046	0.0079867271719678	0.0596293042608787	6.378781091944922e-05	0.4447050831788459	-0.0080825161339816	6.532706705607446e-05	0.1977626110051042	0.523896118412992	0.0292749169412189	0.0008570207619152	0.2744671428881997	0.0003139344461971	0.0002700870041249	7.294698979719686e-08	9.855483650907989e-08	0.0006090240759126	8.50909359204e-05	3.7091032504119634e-07	7.240467375809621e-09	-0.0030661041717538	0.0001689137871424	9.400994792046056e-06	2.8531867486788023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.7553907676764	2.265601357894866	5.132949512895061	860730.065098484	1083.4427325216573	0.6933188277685076	1173848.1546539953	0.4806909969382975	853.5976013698296	-0.049971622727071	0.0024971630779767	728628.8650643266	871.7841462462787	788.8862099805732	0.786601	16.549406	0.0734600301067858	0.0437572514409647	-0.0008113834	0.0758518038	-0.1041483597	0.0196699859	0.0252279199	-0.0004616688	-0.0555826996	0.0362714444	-0.089452494	-0.1237161722	0.0049204687	0.0585585412	0.0658264059	0.0808537255	0.0469099921	0.0146274964	0.0515918706	-0.0159167045	0.0321718285	-0.1481222075	-0.05183356	-0.0107310929	-0.0987084695	0.0893139075	0.0642200883	-0.0017153177	-0.0147684386	-0.1557610184	0.0198124434	0.0286868608	0.0555296978	-0.1430212899	0.0036178023	-0.0266525462	-0.0598186821	-0.0571046098	0.2223861082	-0.2622818391	0.0366332753	-0.15853014	0.0277969141	0.0464673853	0.0456962906	0.0668755023	0.0941034033	-0.0981936957	-0.0457475352	0.0417286087	0.0170755359	-0.0444760968	0.1390550725	0.0457123349	0.0145370462	0.016935865	-0.0390028416	0.0385142701	-0.1390578902	-0.0259755517	0.0763690302	0.0390099554	-0.0125415874	-0.0374935222	-0.103862395	0.0315991517	-0.0649720551	0.1033001459	0.0699566703	0.1241289231	0.000755177	0.0337175243	-0.2523971536	0.042230218	0.0468586228	0.0154829294	-0.0334990063	-0.0246270206	-0.0581512095	0.0115059933	-0.0044825185	0.0259134355	-0.0190871378	0.1653344794	0.0931693438	0.033086998	-0.0205216662	-0.0078645792	-0.0471205009	0.084008623	-0.0816141565	-0.0435112961	0.0956976303	-0.0161406834	-0.0085418164	-0.0425627761	-0.0459619572	-0.0523388218	0.0645031738	-0.0756072558	-0.0992570537	0.0235265052	0.063080731	-0.1205247148	-0.2439891686415904	0.0002019537623141	0.0595307144144144	4.078532211285583e-08	0.4513470028243205	0.0066419196454746	4.411509657694163e-05	0.2037141169584971	0.50337019198777	-0.0205259264252219	0.0004213136556136	0.2533815501818044	0.0010040817356097	0.0006901472894126	4.763032810835592e-07	1.0081801317849875e-06	0.0003779595885184	-0.0002310644873942	1.4285345055299825e-07	5.3390797334744406e-08	-0.0030666970004225	-5.928286686998456e-07	9.404630492400358e-06	3.514458304324313e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.1479046857024	-0.6074860819740024	0.3690393397921244	859603.2371630884	1081.0486378187543	-2.394094702902976	1168666.1573297842	5.731689446468088	853.5403183959189	-0.0572829739106737	0.0032813391000509	728531.0751274066	871.7083358025525	791.0296689451477	0.752618	15.834435	0.2813605868243112	0.1511442560824263	-0.0022359847	0.0774617655	-0.0604764674	0.0850333902	0.0249161812	0.0315541301	-0.0009083668	0.0963504035	-0.0117455894	-0.0331590318	-0.0712575594	0.0114721072	0.0806613039	0.0928785436	0.0148190894	-0.0369363024	0.0947072486	0.0675653942	0.0877041216	-0.1092742483	-0.0309297888	-0.0377286039	0.0018020307	0.1561998596	-0.0591331098	0.0535933685	0.0716373776	-0.0970450862	-0.0420230494	-0.0558183668	-0.0230357309	0.0924689242	0.0673550144	0.0833184339	-0.0561475131	0.0063941618	-0.0993485768	-0.0196999233	-0.0043255986	-0.1735063069	0.1096430172	-0.0145470803	0.010262921	0.0468243331	0.0071464234	-0.1126137328	-0.0062214098	0.038162656	-0.0859893838	-0.0488502182	0.1065864844	0.0528780469	0.0631421439	0.0025257232	-0.0143655893	-0.0130336019	-0.0494083846	-0.0913986388	0.156032181	-0.1075903213	-0.0532060575	0.111160147	-0.0134236329	0.056960217	-0.0766509341	0.0864331029	-0.0011830037	-0.0218725018	-0.0922593264	-0.0658280651	0.031347559	-0.0397746432	-0.0064297003	0.0192707743	0.0151242235	-0.0585194794	-0.0220509371	0.0234616946	0.0452870673	0.0146967636	0.0942963832	0.1513397297	0.1138454779	0.0901878518	-0.0584324126	0.0446949154	-0.1141743531	-0.0033096176	-0.0698429157	0.0133132109	0.1123742646	0.0047562324	-0.0745116614	-0.1983655821	-0.0801304853	0.14365512	0.1059779106	-0.1909166861	-0.1013839798	0.0301376669	0.0540487397	-0.1150284477	-0.2329164711948408	0.0110726974467496	0.0542500825538571	0.0001226046287472	0.4978686945532899	0.0465216917289694	0.0021642678013252	0.2478732370161971	0.5779625759055023	0.0745923839177322	0.0055640237385303	0.3340407391473234	-0.0010487567285206	-0.0020528384641303	4.21414575981285e-06	1.0998906756172316e-06	-0.000188083317048	-0.0005660429055664	3.537533415177848e-08	3.204045709420524e-07	-0.002702102095502	0.0003645949049204	7.3013557345162994e-06	1.3292944469398834e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.263831183219	1.1159264975166252	1.2452919478597224	861673.7402829478	1082.0281141902624	0.979476371508099	1170784.8398981355	0.9593739623426716	854.3133146885157	0.7729962925967584	0.5975232683683334	729851.2396540788	872.4943408617034	792.3012420301084	0.724511	15.243105	0.1057711398276591	0.0474287129519878	-0.0438141893	0.0705057064	-0.060989635	0.0867826758	0.0306584451	-0.0339720448	0.0214425268	0.1279594901	-0.0187759421	-0.0269244679	-0.0620825907	-0.0343545646	0.034791086	0.0681269886	0.0394294568	0.01262832	0.1215153388	0.0110085184	-0.0036583259	-0.05917297	-0.0558081616	0.0129810541	0.0322267376	0.1045768181	-0.0292202651	0.1082103023	0.11094995	-0.0195127882	-0.1188207058	-0.0905453173	0.0712005363	0.052165493	0.066196802	0.0163199397	-0.1578523104	0.0481710003	-0.1348000666	0.107021352	-0.0822920858	-0.1813831099	0.084929415	0.1286731745	0.0110223837	0.0476546637	0.2317940678	-0.0907205565	-0.0369912565	0.0769106571	-0.0592930008	-0.071758888	0.043361553	0.0273297327	-0.0312504229	-0.0176594408	0.0438392094	-0.0434811987	-0.0166162529	-0.0745233483	0.1411239351	-0.0825290466	-0.0463084008	0.112429519	0.0619515046	0.0629580277	-0.1846380733	-0.0712128865	-0.015827612	-0.0253051705	0.0212800265	-0.1689033087	-0.0404499919	-0.0015284766	0.0238511652	-0.0961972231	-0.0232037276	-0.0445434597	-0.0383119763	-0.0433952874	0.0632935669	-0.0236845131	0.079210532	0.0914270431	0.0342829896	0.0382943677	-0.1220687024	-0.0514332505	-0.0382080507	0.0714508846	-0.0658195736	-0.0906409395	0.0385220848	-0.0002384478	-0.0024750692	-0.2372578345	0.0115401094	0.1230681171	0.1132071625	-0.0536713736	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	-0.2448299610971958	-0.0119134899023549	0.0599417098508544	0.0001419312416535	0.4729680888879244	-0.0249006056653655	0.000620040162502	0.2236988131062955	0.5626369660302686	-0.0153256098752336	0.0002348743180478	0.3165603555437456	-0.0005333333046046	0.000515423423916	2.656613059212927e-07	2.84444413800463e-07	-0.0005802350780936	-0.0003921517610456	3.3667274585028604e-07	1.5378300369116536e-07	-0.0028671555982345	-0.0001650535027324	8.220581224487433e-06	2.724265876426732e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.992548598402	0.7287174151829277	0.5310290711908874	863027.1553513543	1082.3189851567986	0.2908709665362039	1171414.3856308423	0.0846059191737054	854.6291274220191	0.3158127335034351	0.0997376826429117	730390.9454381218	872.7759341269699	797.1900173290276	0.7316869999999999	15.394067	0.0768677846242986	0.0381598482403304	-0.0644070598	0.0573278907	-0.010111302	0.1128492549	0.0226389441	-0.0504397048	0.0643391093	0.1423377551	-0.0102529068	0.0025687519	-0.0544925228	-0.0356848397	0.0196235639	0.0662916151	0.0466244911	-0.0059315121	0.0940023518	-0.0123670277	-0.0406677918	-0.0415545101	-0.0182587828	0.0140087901	0.0477682806	-0.0189300629	0.0044105657	0.055763576	0.0636594146	-0.0673432995	-0.1204558518	-0.053781103	0.0920386184	0.0161448554	-0.0820975248	0.0019141866	0.1307873226	-0.0242690302	0.1076109085	0.0924906852	0.1491015462	0.0960273043	-0.0241757473	0.0818858637	-0.0198677264	0.0137078614	-0.0268641251	-0.0810065501	-0.0406905574	0.0611427796	-0.0775564726	-0.0728778028	-0.0032699494	-0.031348943	-0.0269092487	-0.0132568263	0.0738339381	-0.0641119239	0.0382041521	-0.0760138199	0.0026330783	-0.1260868453	0.0049243497	-0.005584923	0.0152848804	-0.1024315632	-0.0915642445	-0.0311836047	-0.1415444935	0.0072257379	0.0989459465	-0.0385134937	0.0748327511	-0.0439698367	0.0257176387	0.0554254336	-0.02202412	-0.0520466164	-0.0411145665	0.0166113428	0.083574558	-0.0204251663	0.0813901495	0.0629630792	0.0420166389	0.0198749779	-0.0085769378	0.0414509691	-0.143863858	-0.0218380741	0.0143459581	0.064498663	0.0604204078	-0.0951539767	-0.0426303109	-0.2987474976	-0.0788316008	0.1740680628	0.2034897216	-0.1743843964	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	-0.2663240358079122	-0.0214940747107164	0.0709284920490141	0.0004619952476698	0.4680646303724245	-0.0049034585154998	2.4043905413228407e-05	0.2190844982056743	0.5476882149611413	-0.0149487510691272	0.0002234651585267	0.2999623808073213	-0.0005351720519724	-1.838747367800017e-06	3.380991882591491e-12	2.8640912521234924e-07	-0.0010891827736458	-0.0005089476955522	1.1863191144067578e-06	2.590277568078948e-07	-0.0030667991618936	-0.0001996435636591	9.405257099391288e-06	3.985755251050514e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.6129140097036	1.6203654113015773	2.6255840661425296	866040.3957216319	1084.6782438728246	2.3592587160260337	1176526.892731035	5.5661016891448085	855.2805295020698	0.6514020800507296	0.4243246698944172	731504.7841453409	873.4883932682362	802.5606649825602	0.8106449999999998	17.055275	0.1178418892467508	0.0804845896931447	-0.1098512711	0.0291597208	0.0236913057	0.1119434358	0.0167905165	-0.0900861285	0.1013156448	0.090440635	0.0006020931	0.0374672904	-0.0546740482	-0.0644661584	-0.0453023782	0.0345658686	0.0768825426	0.0055079741	0.0916686243	0.0056187927	-0.0013454839	-0.0250680536	0.0279018313	0.0537862734	0.1353610111	0.0039779842	-0.1156881545	0.0286919548	-0.0688817784	-0.02726651	0.0533422524	0.0276989265	0.0138837262	0.0937936143	0.0003600334	0.0266838353	0.0875945143	-0.1123923623	-0.0584724863	-0.0710603818	-0.0967909153	-0.1555177098	0.102660059	-0.0910004387	0.0697704188	-0.0744312304	-0.0249024061	-0.0624741452	-0.0658436224	0.0618542343	-0.0549498964	-0.053888481	-0.0368835189	-0.0131910003	0.0189036882	0.0165603106	0.1164026827	-0.061167991	0.0727712897	0.0660805356	0.0940287274	-0.0753800951	0.0391569301	-0.024033877	0.043781866	-0.0595576966	-0.0777437794	0.0104661176	-0.1005613972	-0.0105415775	-0.1213596849	0.0043860144	0.0237667499	0.1230006655	0.0027890245	-0.0026893772	-0.053617121	-0.0629718277	-0.0215706011	-0.1110496164	0.1812573909	-0.0658652194	0.093493572	-0.1065936186	-0.0773980977	0.0032529146	-0.2045464395	-0.1464002048	0.3174422761	0.3842784161	-0.1677678038	-0.3107400929	0.0234691954	0.0596913661	0.0089587241	-0.0085865272	0.0073341643	0.0332847832	0.0910621075	-0.0374773685	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	-0.2662907976086472	3.323819926498439e-05	0.0709107888910495	1.1047778903788091e-09	0.5420647142547494	0.0740000838823249	0.0054760124145911	0.2938341544400831	0.5479510436344412	0.0002628286732999	6.907891150861925e-08	0.3002503462200733	-7.179932154278003e-05	0.0004633727304296	2.147142873058013e-07	5.155142574003516e-09	-0.0009174009840342	0.0001717817896115	8.416245655069185e-07	2.950898324216398e-08	-0.0028310389120976	0.000235760249796	8.014781321810762e-06	5.5582895383872366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.4955257072944	-0.1173883024091537	0.0137800135425029	865821.9233612942	1085.3996244709144	0.7213805980898087	1178092.3448016022	0.5203899673004101	855.0187827651131	-0.2617467369567521	0.0685113543075071	731057.1188811356	873.0395171757791	800.0082735363349	0.675588	14.213806	0.1110916301022824	0.0697981170751652	-0.0830284262	0.0227681474	0.0292925892	0.1440081949	0.0150682584	-0.0929599361	0.0806891573	0.0908512803	-0.0056384951	0.0120041037	-0.0670156538	-0.0387492517	0.0111989827	0.0606359932	0.0719974977	0.0191156369	0.048253575	-0.0064302698	-0.1131158124	-0.0317679224	0.0456847623	0.033902414	0.1578516565	0.0362791984	-0.0569536893	-0.033477591	0.0075698407	-0.044760586	0.091576115	0.1380608469	0.1140469097	0.0681857133	-0.0474301499	-0.0407624358	0.0591986575	-0.1413347195	0.0344781822	-0.0443581536	0.0385937036	0.0108375189	0.0703783281	0.0691297061	-0.0660027394	0.0038692581	-0.0147518506	-0.0854379398	-0.0614595601	0.0572719596	-0.0600781916	-0.0610749368	-0.0410417941	-0.0926541658	-0.0518551037	0.0027711686	0.1040670111	-0.0045300635	0.0178951193	0.0070656513	0.030733865	-0.1076755366	-0.0404030165	-0.0538333505	0.1052772566	-0.090634608	-0.0128609041	0.0373030472	-0.1321219094	0.1084886492	-0.1011758015	0.0463274376	0.0020287492	0.1381468416	-0.1126878562	0.0402405377	-0.0870992512	-0.0547924751	-0.0422223911	-0.1113601755	0.2185257634	-0.105192224	0.0386235467	-0.2644683107	-0.1279554472	-0.0553197405	-0.1772523637	0.0229858111	0.4133907251	0.236404982	-0.0336012555	0.0489139075	0.1103799041	-0.0639988062	0.0110264152	0.1029363539	-0.031597016	-0.1275190402	-0.1177326741	0.0290580726	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	-0.2660671371598653	0.0002236604487819	0.0707917214764465	5.00239963493276e-08	0.4838983221281836	-0.0581663921265658	0.0033833291730214	0.2341575861584713	0.5128197926481164	-0.0351312509863248	0.0012342047958641	0.2629841397316571	4.299853640751675e-05	0.0001147978579502	1.3178548189976517e-08	1.8488741331885435e-09	-0.0010090663983335	-9.166541429929994e-05	1.0182149962457416e-06	8.402548178662303e-09	-0.0029759821706602	-0.0001449432585625	8.856469880087394e-06	2.1008548202744706e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.1138174940296	0.6182917867351989	0.3822847335442046	866972.941128305	1084.851652681158	-0.5479717897565024	1176903.1083250395	0.3002730823689444	855.4412586804602	0.4224759153471495	0.1784858990484119	731779.74705281	873.4424169271447	809.0271561423938	0.83803	17.631432	0.0858173794323507	0.0504349801728281	-0.1392750445	0.0279426857	-0.0266101789	0.059077782	-0.0105724674	-0.1047028195	0.0729625754	0.0864172994	-0.0280571099	-0.0288713697	-0.075784174	-0.0259622821	-0.0333251289	0.043299355	0.1006804935	0.0423439222	0.0584228396	0.0082293462	-0.0953989491	-0.0129737003	0.0148674873	-0.0194548113	0.1159494527	-0.0636132969	-0.1242826329	0.0113950822	-0.0249139975	-0.1034473889	-0.024388055	0.1728882954	0.0992158224	0.098680414	-0.1298620566	0.0013016879	0.0323565234	-0.1194776011	0.0561440964	-0.0897353375	0.0885017022	0.111245223	0.0900798329	0.0904483472	0.0714319272	0.0040078149	-0.1204383945	-0.0784023985	-0.0968992993	0.0712057231	-0.0550589448	-0.0347902519	-0.0442971117	-0.0943756147	-0.0424382816	-0.0225997231	0.0616327072	-0.0752674098	0.0062691317	0.0792868377	0.0927218787	-0.0335818238	-0.0955157797	-0.0821316488	0.0602113881	-0.1735651402	-0.0582686416	0.0644153088	-0.1214408522	0.1011863314	-0.0606693378	0.0304085891	-0.0854832874	0.0814812529	0.0052081688	0.0993375119	-0.0944085139	-0.0165756936	-0.0593419928	-0.0663739272	0.1556690054	-0.0943923964	0.0074151619	-0.1519428252	-0.1601760921	-0.0150580028	-0.0830005232	0.0905519494	0.1743830127	-0.3422487039	0.1383184053	0.5782310312	0.0678812023	-0.21850002	-0.1158018028	-0.1478176035	0.0006672115	-0.1704307603	-0.0067582902	-0.0211093098	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.259673274458791	0.0063938627010742	0.0674302094681506	4.088148024018892e-05	0.5298171027730092	0.0459187806448255	0.0021085344159076	0.2807061623907854	0.5062643712610964	-0.00655542138702	4.297354956139965e-05	0.2563036136083932	-0.0001569046881001	-0.0001999032245076	3.996129916854263e-08	2.4619081147789663e-08	-0.0013007739045018	-0.0002917075061683	1.6920127506328576e-06	8.509326915492876e-08	-0.0029286066073475	4.737556331269998e-05	8.576736660599432e-06	2.2444439991956444e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
