global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
987.929392921998	2.1811828962476056	976004.4853992276	4.757558826883093	1006.4108624381817	-8.241039092527899	67.91472532457306	1012862.8240335644	928.7066839078296	-0.1656952250299355	862496.1047350774	0.0274549075977209	931.7749713034495	761.8601195364434	1.154539	17.197832	0.0305406637981145	0.0188017601729011	0.1482856005	0.0385026365	-0.0912047318	-0.150463973	-0.0384045764	-0.0080347902	0.0534415827	-0.0134234065	-0.1656447353	0.1418190728	-0.1164040346	0.1184250132	0.0414202859	-0.1211346623	-0.0608155634	-0.1479132294	0.0146549384	0.04023385	-0.078555651	0.0179743094	0.2291456787	0.1480158033	-0.0419250492	-0.0058624548	0.0757560261	-0.0257534474	-0.0456334764	-0.111724848	-0.055279006	-0.0845346915	0.0386596316	0.1575031858	-0.052309883	0.028608223	0.1026202279	-0.0082425433	-0.0559120702	-0.0041422998	-0.1309529593	-0.095898098	0.1468756756	-0.0683421903	-0.0104776028	-0.083079377	-0.1072705519	-0.0669624417	0.0162707408	-0.0410886806	-0.2584817495	0.0461186143	-0.0918413164	0.0707948378	-0.0224347756	-0.1748575832	-0.0105867622	-0.0970983834	-0.0160863679	0.0150481899	-0.0721625852	-0.2207024093	0.047297637	-0.1650606869	-0.0455943244	0.0288791716	-0.0717161433	0.011155273	0.0194458814	-0.1475440698	0.0740897143	-0.0921130605	0.0053011004	0.0338279082	0.0022693082	-0.0506827202	0.1845963238	0.0013861788	0.0468824884	-0.0287430139	-0.1134741704	0.1331184859	-0.0135344321	0.0368538993	-0.0303684139	0.0113740568	-0.042788347	0.0693307428	0.0865999988	-0.0592089392	-0.1000005415	0.0203762797	0.1385601463	-0.0276023653	0.1728931575	-0.0659988032	0.0681374577	-0.0180336259	-0.0851112518	0.1205574044	0.2676612547	-0.0641091048	-0.0069983481	-0.0236165454	-0.1431964366	-0.1076515464	0.0681440019	-0.1027918243	-0.0403550406	0.1149751894	-0.0684249801	-0.199964253	-0.0924741833	0.0033794295	0.0876327994	-0.1289225186	0.1022017866800553	-2.7665988184794044e-05	7.654069022411637e-10	0.0104452052005955	0.0650832775069147	0.006711850470296	0.004235833011042	4.504893673561397e-05	-0.0029653512380036	-0.0023010544903314	8.793307964729483e-06	5.294851767474299e-06	-0.0003539339892864	-0.0003360188599904	1.1290867426927789e-07	1.2526926877218554e-07	-0.0003180727110256	9.39305952472e-05	1.0117024949917487e-07	8.822956723493311e-09	0.0004119438099228	-5.2401748400015234e-08	1.69697702533712e-07	2.745943235378499e-15	0.0	0.0
989.8629185950724	1.933525673074428	979828.597609555	3.738521528437919	1000.6319614757192	-5.778900962462444	33.39569633394936	1001264.3223267453	929.6663085291624	0.9596246213327504	864279.4452142398	0.9208794138680246	932.34517373316	766.7033761745782	1.273952	18.976582	0.0722464020412885	0.0401808070206847	0.0263489782	-0.1851104849	-0.105782154	-0.0210888739	-0.1111336322	0.1629508123	0.0106741821	-0.1299089002	-0.0415436667	-0.0651518878	-0.1617346409	0.1296191953	-0.0096327744	-0.0498666018	0.1469952726	-0.1269649622	-0.0541870578	0.0780191773	0.0776935621	-0.0022964361	0.0700615942	-0.0203617283	-0.0904721855	0.0223834283	0.1686095541	-0.04604677	-0.0563709351	-0.135319785	0.0042204851	-0.041850136	0.0184546141	0.2411042268	0.1326676059	0.126599671	-0.1885457675	-0.1468762836	-0.0270656885	0.0253549127	-0.0481558303	-0.0584290583	-0.0467318981	-0.028458749	-0.0769943719	-0.0813188366	-0.0404152538	0.0485333834	-0.03009513	0.1143956947	0.0172590944	0.1840581963	-0.054606159	0.1113122039	-0.1629855486	-0.0147140351	-0.0564799775	-0.1005789014	-0.0377693931	0.0555834265	-0.0284948905	0.103375057	0.1507158855	-0.1801850551	-0.0604213055	-0.1009504978	-0.0113775816	-0.0160664894	-0.0120100989	-0.0065473253	0.0440122608	0.0162270719	0.2584272208	0.1672988215	0.2613796517	0.0376177986	0.0026079771	0.0398715996	0.0363239126	-0.1175708052	0.0354951423	0.0610109828	0.0147521127	-0.0551392915	-0.091613667	0.0065450062	-0.0448682095	-0.0446838058	0.0292466277	-0.0253926928	0.0668736987	-0.1127193266	0.1580154896	-0.0516536298	-0.0017760591	-0.1704670248	0.0827767859	0.108156773	-0.0981043641	-0.0670716308	0.0462637046	-0.0339524283	0.0967347948	0.0547818537	0.0517227736	0.0359594761	0.012238841	0.0102929763	-0.011828151	0.0106394777	-0.0617578082	-0.0694804254	-0.0948006283	0.0101290257	0.0799246852	-0.1275100165	0.1057033241857539	0.0035015375056985	1.2260764903813926e-05	0.0111731927439185	0.0306729039147768	-0.0344103735921379	0.0009408270345651	0.0011840738107505	-0.009498526679124	-0.0065331754411204	9.02220090740304e-05	4.268238134445873e-05	-1.4889742421567745e-05	0.0003390442468648	1.149510013321413e-07	2.2170442938063407e-10	-0.0005350029702893	-0.0002169302592636	2.862281782183736e-07	4.7058737384216094e-08	0.0004119956138409	5.1803918099994045e-08	1.6974038582414e-07	2.68364593051089e-15	0.0	0.0
989.2822636569488	-0.5806549381236437	978679.3971862168	0.3371601571673724	1004.3404272966844	3.708465820965216	13.752718745267217	1008699.6939024868	929.9654653121014	0.2991567829390078	864835.7666731533	0.0894947807784166	932.327364858396	772.4291357364751	1.141163	16.998583	0.0683088019525707	0.0311554692412262	-0.0438040702	-0.1487368774	-0.0601484844	0.0290829993	0.08897608	0.0648155579	-0.0128113623	-0.106647949	0.1529127451	-0.0770145959	-0.0779720753	-0.0342880066	-0.071804543	0.019581344	0.1940696389	0.0535366346	0.0159052123	0.0197830873	-0.0262246739	0.0568695677	0.0515897029	-0.0173453385	0.0093982331	0.0968758807	0.0770677703	0.1908385242	0.0003871195	-0.0714922115	0.1952929782	-0.0417556284	-0.0648309918	0.1249539669	-0.244040801	-0.0016652127	-0.1442970861	0.116727875	-0.0956020121	-0.0910163318	0.0374270637	0.0972228094	0.0325875524	0.1073891504	0.062090454	0.0590236638	-0.0992184628	0.106342448	0.0272097936	-0.004462163	0.0647950364	-0.0707006824	-0.0106790559	0.0199564664	-0.12302414	0.1735804288	0.0355164113	-0.0558323617	-0.0518192726	-0.0170234955	0.0404821648	0.0710656852	0.1337458948	-0.0113508676	-0.1176096247	0.0312904349	-0.0754003308	0.2804506119	0.006671112	0.1324412449	0.1053732347	-0.1474219613	0.1496311374	-0.1577411328	-0.0653935219	-0.0774954488	0.0276138125	0.0014568662	0.0751313167	0.037721066	0.0631437526	-0.1305328979	0.0438206875	-0.0247854141	-0.1492093107	-0.0749936277	-0.0190444958	0.076479987	-0.1239179917	-0.0327292614	0.059118645	-0.1439986897	0.0641561838	-0.1280098218	-0.0514002755	-0.1266443454	-0.0249009531	-0.0749015068	-0.1112670573	-0.1146470378	-0.0892235159	-0.0722578684	0.199230779	0.1170905704	0.0603446755	0.0124458186	-0.1037769319	-0.0694132643	0.0234577798	0.1914145906	-0.0724000713	0.1047111911	-0.0970621018	0.016850859	0.0717238087	-0.124700488	0.1119852674541732	0.0062819432684192	3.946281122763854e-05	0.0125407001267827	0.0166516470563777	-0.0140212568583991	0.0002772773496901	0.0001965956438892	-0.0246943925541671	-0.0151958658750431	0.0006098130236193	0.0002309143396922	-1.695843184083552e-06	1.3193899237484193e-05	1.7407897708888594e-10	2.8758841050026397e-12	-0.0009490002627621	-0.0004139972924728	9.006014987225349e-07	1.7139375817480913e-07	0.0006409991411448	0.0002290035273039	4.108798989483713e-07	5.244261551762808e-08	0.0	0.0
987.5853336477624	-1.696930009186417	975324.791236162	2.879571456077413	1002.61817854611	-1.7222487505744084	2.966140758855111	1005243.2119511194	929.4897212275752	-0.4757440845262408	863951.1418677154	0.226332433961711	931.7691699069962	767.8649128318438	1.064358	15.854498	0.0908592291472188	0.0547821946993308	0.0051782634	-0.1700525074	0.0442265443	0.0456482779	-0.0108145244	0.1599198372	-0.0046845043	-0.0402249274	0.137544477	-0.1130339059	-0.0662959975	0.0978181649	-0.0398828822	-0.0288878431	0.1626447295	0.0896344115	-0.0011124202	0.1113527595	0.0520395372	0.0464293011	0.1144074459	-0.0247721281	0.0707726193	-0.043557539	-0.1331811711	0.153625553	-0.0409589481	-0.0470257595	0.0046295995	-0.1563982584	0.0157696435	-0.0538038328	-0.0843188857	0.051407336	-0.1058590338	0.104502095	-0.011193585	-0.1632274415	0.047628003	-0.0434192044	-0.0244427245	0.100197489	0.0514606744	-0.2625029428	-0.1616276225	0.2738066441	0.0158021245	0.0456133867	-0.0033395807	0.0312024078	-0.0561737164	0.0284660506	-0.0575692173	0.1689593692	-0.0197647636	-0.1628793853	-0.0904864107	0.0067551858	-0.0234116145	-0.016566099	0.0671044624	0.0672750937	-0.0870475314	0.1604561908	0.0407468076	0.2192856501	0.052902891	0.1095526875	-0.1206530999	-0.0222284077	0.0947129381	0.0383624611	-0.0710885287	-0.0898944553	0.0167988087	-0.0933676189	0.0090763047	-0.0688224925	0.0378255749	-0.1794366855	0.0766907191	-0.0905832786	-0.0679768358	-0.0024394059	-0.1448863094	-0.0631554419	-0.0514690492	-0.11209218	0.0326100684	-0.1533623925	-0.0728657954	-0.1258252501	0.0276981096	-0.0813034305	-0.0886217209	0.0550149711	-0.0776113252	-0.1509634785	0.0057514962	-0.096336593	0.1086216627	0.1516863524	-0.0292771692	-0.072573832	-0.0535158584	-0.139876222	0.0512134158	0.0694511096	-0.1211458887	-0.0695023941	-0.0992570537	0.0235265052	0.063080731	-0.1205247148	0.1120491032469317	6.383579275849594e-05	4.075008437105642e-09	0.0125550015384415	0.0665743424257527	0.049922695369375	0.0044321430694213	0.0024922755129434	-0.0076510163022476	0.0170433762519194	5.8538050457258544e-05	0.0002904766740644	-0.0002532690229043	-0.0002515731797202	6.328906475454035e-08	6.414519796289886e-08	-0.000739079193496	0.0002099210692661	5.462380542586978e-07	4.4066855321822793e-08	0.0006259069554678	-1.5092185677000004e-05	3.917595169029706e-07	2.2777406850904408e-10	0.0	0.0
988.666862280286	1.0815286325236002	977462.164571146	1.1697041829683688	1005.8310903865386	3.2129118404285464	10.322802494365948	1011696.1823881732	929.1981871958852	-0.2915340316899346	863409.2710881194	0.0849920916333878	932.3421108324692	767.3420795401946	0.996756	14.84751	0.0610358778522161	0.0440269289391353	-0.0366956466	-0.1621281018	0.0010563728	0.0724041122	-0.0297813711	0.1237521374	-0.0544024871	-0.0377262362	0.1068081737	-0.0153817356	0.0610873749	0.0829657202	0.0381561446	-0.009684882	0.1619780667	-0.0136432535	-0.0932390802	0.0090010094	0.0814148611	-0.1236951155	0.1485507024	-0.0282519585	0.0279482945	-0.119408897	-0.0640049782	0.0614711791	-0.1200188638	0.0938039149	-0.0200957457	-0.0262731847	0.0451182338	0.0100775628	-0.0428653473	-0.0842333432	0.1662028104	-0.038318866	-0.1011205977	0.1052220331	0.1523585555	0.0448032785	-0.0166693133	-0.0162828647	0.0558396694	0.1094413357	0.0448073213	0.1731019035	-0.0738872239	-0.0101048164	-0.0733740175	0.1299512112	-0.0095575081	0.0958505394	-0.0713701002	0.1176563713	-0.0590996873	-0.0444883333	-0.099339396	0.0911758241	-0.1152002081	-0.0513432696	-0.0477632407	0.0355253535	0.0370282537	0.2225294493	-0.1503589847	0.034801085	-0.0510319152	0.0065548962	-0.0971495805	0.0121577147	-0.1396179111	-0.0693163645	0.0301674636	0.0276128178	-0.0465756087	0.0107944328	0.0264014986	-0.0679498134	-0.1073603847	0.1033713319	-0.0538078177	0.0231608706	-0.0707373573	-0.0697451209	0.0361822942	0.0863511079	0.035029549	-0.0274399729	0.0542710407	-0.1672444476	-0.1662889971	-0.0958893259	-0.0082824995	-0.1031606358	0.0106621659	-0.0383673838	-0.108237613	-0.0696554298	0.026914359	-0.0848633677	0.0278743533	0.0713842827	0.1121136237	0.0002928902	-0.0426538208	-0.1006771523	-0.0159941016	-0.0360436825	-0.106768503	0.0517134575	-0.1013839798	0.0301376669	0.0540487397	-0.1150284477	0.1060935544607417	-0.0059555487861899	3.54685613446891e-05	0.0112558422981143	0.0253956242337523	-0.0411787181920004	0.0006449377302219	0.0016956868319361	-0.0076829486469733	-3.193234472569952e-05	5.9027699912028856e-05	1.0196746396809095e-09	-0.0002288394087026	2.4429614201700018e-05	5.968060500439031e-10	5.23674749753556e-08	-0.0007780472318503	-3.8968038354300107e-05	6.053574949899145e-07	1.518508013182204e-09	0.0004119110374378	-0.00021399591803	1.696707027630847e-07	4.579425293350249e-08	0.0	0.0
989.0143499607468	0.3474876804608584	978149.3844282784	0.1207476880720676	1008.6610189427666	2.829928556228083	8.008495633355162	1017397.0511346604	928.90857007408	-0.2896171218052359	862871.1315570719	0.0838780772427488	931.9185118399794	770.6029641446728	1.001716	14.921402	0.0787244127582945	0.0337677357458328	-0.0816322666	-0.0911787877	-0.04547526	0.0678508618	0.0531875415	0.0165690513	-0.1054466287	-0.0837372564	0.0197604765	-0.0388797898	0.0875763199	0.020317904	0.1056632271	0.0195803723	0.1433097444	-0.0268645083	-0.1205075526	-0.1079904096	0.0830833314	0.0915843942	0.182882087	0.0516469769	0.0816122299	-0.1029270747	0.0623299423	-0.0511768425	-0.1386341391	0.0541026756	-0.0233120042	-0.0417806664	-0.0286322757	-0.0056026187	0.1474768527	0.0818663839	0.1107318872	-0.0693555488	0.0809350487	0.0249123535	-0.0428377562	0.0594503435	-0.0391230107	-0.0883424487	0.1216155787	0.2076650836	0.0806298619	-0.074698737	0.0026601977	-0.1347388631	0.0807352704	-0.1467925836	0.0503526875	0.129274082	-0.0388460922	0.0907642522	-0.0998377978	0.0598807934	-0.1366186551	0.0451601609	-0.126499388	-0.1806025994	-0.0692147942	-0.0810610122	0.0201977692	-0.0065079822	-0.0936651102	-0.0173741695	0.1306375499	0.0747682498	-0.1277765992	-0.0261172611	-0.0520504293	0.0985469799	0.023703602	0.166089012	0.0280111169	-0.0149731227	0.0308710948	-0.0614094318	-0.0184587783	0.059129288	-0.0131172208	0.0895000227	0.091392237	0.003345574	0.1167944133	0.0570705594	0.0649985528	0.0366206795	0.0749761603	-0.1187343701	-0.106228933	-0.0893452716	0.0172977509	-0.036192198	-0.0112521268	-0.100925196	-0.0468735229	0.005679046	0.155406387	0.0180523701	-0.12078958	-0.0283643356	0.0518088671	-0.0847661574	-0.0426463115	-0.110141134	-0.0657834813	0.0104809044	0.0935978271	-0.0183514517	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	0.085756889810554	-0.0203366646501877	0.0004135799290941	0.0073542441499795	0.0342557530358647	0.0088601288021124	0.0011734566160541	7.85018823900217e-05	-0.0243422126515326	-0.0166592640045593	0.0005925433167724	0.0002775310771736	-5.0368503798396e-05	0.0001784709049042	3.1851863897325435e-08	2.536986174889032e-09	-0.0010870044318558	-0.0003089572000054	1.1815786348741503e-06	9.545455143523849e-08	0.0002419720363188	-0.0001699390011189	5.855046636026667e-08	2.8879264101323472e-08	0.0	0.0
989.364312903138	0.3499629423912438	978841.7436462984	0.122474061047137	1012.989667678262	4.328648735495335	18.737199875305365	1026148.0668229156	929.3934793508332	0.4849092767532283	863772.2394598477	0.235137006681339	932.608147342684	766.4820018298735	0.9942	14.809439	0.0777035978492543	0.0370624935071698	-0.1317516371	-0.0143942006	-0.0937305868	-0.0166287996	0.0545459886	-0.0640557816	-0.0868366208	-0.0834014175	-0.0450007079	-0.070895739	0.0236072969	-0.1552556779	0.0562445009	0.0700527736	0.0311694469	-0.0928560896	-0.0645538856	-0.1019897823	-0.1407674123	0.0918128762	0.0672131627	0.1455601196	0.128348196	0.0769375374	0.0209748784	0.0095065552	0.1693125617	-0.0863491773	-0.1284504807	-0.1472040432	0.0386412775	-0.2026757015	0.0143831332	-0.0854642641	-0.1508883541	0.0016269867	-0.0739361278	0.0198794109	0.0362738346	0.0684642949	0.0992870458	-0.0460595115	0.0082587379	0.052831499	0.0634096732	-0.1060441741	-0.1190828833	0.029709336	0.0560125383	0.0633939655	0.0912852202	0.0466772968	-0.0501272401	0.0009331405	-0.0927992102	0.1104807573	0.0525346522	-0.0361671753	-0.0756862801	-0.1550122713	-0.1235559732	-2.08542e-05	-0.1244238183	-0.0910765267	0.1659578943	0.0454948942	-0.0066562392	0.0533478657	-0.1245482718	0.0074264452	0.0834237718	-0.1065970975	-0.0133354915	-0.0538807654	-0.0565783405	0.0701818905	0.1138008599	0.0551172886	0.126344999	0.1858674087	0.0209927794	0.006808641	0.1516315588	0.006862805	0.0505358325	0.1246761051	0.0992598371	0.0735027949	0.1458482604	-0.0083065832	0.0019628645	-0.0585827171	0.0974709743	0.0529038642	0.0244822825	-0.1655914199	0.0008494908	0.042833246	0.0159998659	-0.0834824496	0.0519013678	0.0150832625	0.1006933827	0.0956067197	0.0809533068	0.0132657912	0.0138071083	0.1415696943	0.0031140891	0.051454099	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	0.0854595594441605	-0.0002973303663934	8.840534677969135e-08	0.00730333630039	0.0148766431922382	-0.0193791098436265	0.0002213145126691	0.0003755498983313	-0.0407997396209367	-0.0164575269694041	0.0016646187531362	0.0002708501939486	-0.0002648678427014	-0.000214499338903	4.600996638982577e-08	7.015497409729357e-08	-0.0006400544815952	0.0004469499502606	4.096697394101002e-07	1.9976425803795282e-07	0.0004119153605518	0.000169943324233	1.696742642585194e-07	2.8880733451362566e-08	0.0	0.0
988.292956075738	-1.071356827400109	976722.9670289204	1.147805451616827	1013.4423545388614	0.4526868605994423	0.2049253937593789	1027065.4059732714	929.602164409058	0.2086850582247734	864160.1840740052	0.043549453526277	932.46402601799	767.7824593921604	0.938628	13.981657	0.0453218737374004	0.0298684354062399	-0.128178673	0.0514091191	-0.0675919866	-0.0281461794	0.0724252865	-0.0752530346	-0.0761721005	-0.0502749756	-0.0408934798	-0.0033763226	-0.0214766199	-0.1179666522	0.0385676424	0.1045985635	-0.0310199526	-0.0018182928	-0.0562318876	0.067738719	-0.0012382611	-0.253073318	-0.1154091945	-0.0485030028	0.1534936812	0.1423464561	-0.0285920425	-0.0695954776	-0.1625169699	0.09587101	-0.1003036098	-0.0449486736	-0.0472763801	0.1119970432	0.1229321941	-0.0330493942	0.0181533097	-0.1377067134	0.0093876756	0.1691462076	0.0135678396	0.1522168692	0.1290393739	0.1499616244	-0.1706926247	0.0485857819	-0.0561361958	0.0873998949	0.1679049101	-0.0097704497	-0.0530285635	0.0069025021	0.1067123149	-0.0158336607	0.0342607919	0.0005271129	-0.0704278475	0.0156639096	0.1460413375	0.1266018224	0.0031145437	0.0715709239	-0.1022364625	0.0648259127	-0.0403754488	-0.007094643	-0.2487986846	-0.0715631023	-0.0591206882	-0.1321784526	-0.17142478	0.0590748124	0.1247805826	0.0682831985	0.087923127	0.0945463441	-0.1534220868	0.0614107302	0.0282609791	-0.013675133	-0.0278857657	-0.1150529582	-0.1267752313	0.0563219242	-0.1436734915	0.08665382	0.0332033771	-0.0328352384	-0.0141852277	0.1089550811	0.1228712933	0.0509277492	0.0788901557	-0.0289122733	0.0924411758	0.102770021	-0.0043467028	-0.0465497184	0.0181009888	-0.0894424148	0.0290431723	-0.0925714919	-0.0162857939	0.1328321413	-0.0172928662	0.0441192013	0.0355538344	0.0437365821	0.0089241781	-0.0014753806	0.0015541136	-0.1013687998	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	0.0769500601020354	-0.0085094993421251	7.241157905362767e-05	0.0059213117497068	0.0121443924714697	-0.0027322507207684	0.000147486268501	7.465194001139982e-06	-0.0476407394534135	-0.0068409998324768	0.002269640055668	4.679927870794765e-05	0.0002756310673564	0.0005404989100578	2.9213907177366977e-07	7.597248529202833e-08	-0.000635943526448	4.110955147199925e-06	4.044241688311181e-07	1.689995222228956e-11	0.0004120879721874	1.726116355999668e-07	1.6981649682152332e-07	2.9794776744495725e-14	0.0	0.0
986.315656436264	-1.9772996394739264	972818.5741312983	3.90971386426372	1009.6687718559714	-3.773582682890037	14.23992626460757	1019431.0288611456	929.4606869928962	-0.1414774161618197	863897.1686653065	0.0200158592838247	932.666842268078	759.6517962634866	0.936108	13.944116	0.0686746601578351	0.0372664120443475	-0.1334155191	0.0948291509	-0.0053807566	-0.1297284994	0.0497074382	-0.0699245426	-0.1212414011	0.0517480586	0.0134719869	0.0285357749	-0.0702556266	-0.1911765759	0.0560742254	0.1232234557	-0.0854200585	0.0596226942	0.0393242138	0.0185764018	-0.1197013216	-0.2110492317	-0.0028206682	-0.0284512669	-0.0527211004	0.0023127164	0.0217658801	-0.1114046144	0.031491983	0.0360806597	-0.1104443667	-0.0256758302	-0.0220066626	0.1064047039	0.0160609473	-0.1016600714	-0.0670604067	0.0562343536	-0.1313470939	0.0947744909	-0.070811928	0.028938917	-0.0714189625	0.0074532912	-0.0487707136	0.0555734196	0.1224646185	-0.0668395578	0.1089970388	-0.0264104369	0.054370636	0.0509886584	0.1302005641	-0.0262477491	0.0719037955	-0.0119163101	0.022940903	0.0251629727	0.2283985471	0.0649553292	-0.0644334094	0.0199544482	0.0102108309	-0.0784898169	0.0111509187	0.093772291	-0.0281968533	-0.0783262637	-0.0212981357	-0.1526874557	0.0278509823	0.0730664077	0.1148097005	-0.0677950876	0.033846683	-0.0981864915	-0.1214503928	-0.0636969448	-0.0117662221	0.0576774578	0.0389795453	0.0266223068	-0.1150066525	0.1016070182	-0.048088573	0.1000303813	0.0505120869	0.0161975967	-0.124347005	0.1449511359	0.0712988263	0.0758746697	0.0799777073	0.0051218042	0.088046661	0.1173789529	0.00880669	0.0207369329	-0.0025185811	-0.0867042027	-0.0955065661	-0.086730448	-0.0634234914	0.1386300195	-0.0003992337	0.0538452466	0.1436148528	0.007422443	0.0543313069	0.0280444327	-0.062812295	0.0722483387	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	0.0694206291178431	-0.0075294309841923	5.669233094571504e-05	0.0048192237471171	-0.0157129182730528	-0.0278573107445225	0.0002468958006556	0.0007760297619168	-0.0681569205524539	-0.0205161810990403	0.0046453658191935	0.0004209136868886	0.0003510740200024	7.544295264600001e-05	5.6916391039466e-09	1.2325296752064557e-07	-0.0006359588374398	-1.5310991799931395e-08	4.044436429177819e-07	2.344264698975664e-16	0.0002321114892236	-0.0001799764829637	5.387574342959738e-08	3.2391534420018975e-08	0.0	0.0
986.3484285874478	0.0327721511837353	972883.2225769276	0.0010740138932096	1006.33390379717	-3.334868058801362	11.121344969613563	1012707.9259316518	929.0369290375656	-0.4237579553305295	863109.6155155508	0.179570804705911	932.2331952295672	757.0390068722255	0.873398	13.00999	0.0741999898127129	0.0449954904007841	-0.1357885735	0.0505687617	0.0588351871	-0.1348040442	0.0738936924	-0.0495535928	-0.1012164427	0.0826061583	0.101004497	0.0830174642	-0.0945823205	-0.1075330535	0.0914226237	0.1188008358	-0.0013054335	0.1123838664	0.0738132246	-0.0122960287	-0.1250352242	0.0436529389	-0.0028284727	0.012508402	-0.0709947386	-0.0085821613	0.0362062025	-0.0110908373	0.0798617264	-0.0064126432	0.0778212577	-0.0408615546	0.0851364012	0.0251358598	0.1333084743	-0.0327313268	0.0087037971	0.067007598	-0.1606388004	-0.0723419695	0.0103192888	0.0859290659	0.1517551576	-0.0212470332	-0.0276686949	-0.083757166	0.0067165739	-0.0497768111	0.069699477	0.2243959144	0.0633749458	0.0444205281	0.1361121563	0.0285608158	0.0913075438	0.0633202042	0.0811378409	0.0316272604	0.1192075325	-0.1141341723	-0.0211466076	-0.021971499	0.0631284261	-0.1007757262	-0.0112776055	0.0175592573	0.0271865552	-0.0390567799	0.077942158	-0.0639431197	0.0382563449	0.1047243347	-0.0441016866	-0.0497646212	0.0727769677	-0.0555140748	-0.0126934317	0.0428717322	-0.0905875564	0.0513054584	-0.0253905516	-0.0933772712	0.0472430162	0.0747864497	0.1594316344	0.1312385442	0.1014742288	-0.1136271553	-0.1401714146	0.0896531427	0.0347130527	0.003677221	-0.0702384093	-0.041982691	0.0895595475	0.1556291195	-0.0176279367	0.0242642525	-0.032721818	-0.0279039968	-0.0863421173	-0.0477965335	-0.0923566686	0.0870773624	-0.0219977985	-0.0105611215	0.1331618978	0.0185532641	0.0333766013	0.0765220745	-0.0956954035	0.0472740631	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	0.0692271163349431	-0.0001935127828999	3.744719714569779e-08	0.0047923936360517	0.024180833118848	0.0398937513919007	0.0005847126903215	0.0015915114001187	-0.0778257599261706	-0.0096688393737167	0.0060568489080859	9.348645483473452e-05	4.213099627829134e-05	-0.0003089430237241	9.544579190779519e-08	1.7750208474013987e-09	-0.0006359916792662	-3.2841826400000114e-08	4.0448541609584097e-07	1.0785855612877445e-15	0.000412013348957	0.0001799018597333	1.6975499971876264e-07	3.2364679135535925e-08	0.0	0.0
